id,label,gender,profession,ideology_binary,ideology_multiclass,tweet
7612,@user58,male,journalist,right,right,"Me llega por vías serias pero no quiero creerlo. Decidme que es un fake para que pueda borrarlo. Porque si es real, si el BOE se ha convertido en un órgano del sanchismo, si las leyes incorporan propaganda ideológica explícita, esto se va a la mierda."
18790,@user75,female,politician,right,moderate_right,Hoy les oiremos hablar de honestidad en Murcia. Mañana te pedirán la identificación para comprobar que no compartes mesa con más de 2 núcleos familiares. Y la semana que viene no podrás ir a celebrar las fiestas con tu familia. Se ríen de nosotros. Todo el rato. @user
19067,@user37,male,politician,left,moderate_left,"Por desgracia, la incidencia sigue siendo crítica y muy elevada, por lo que tenemos que descenderla todo lo que podamos al objeto de evitar nuevos hospitalizados y, por tanto, menos ingresos en UCI, evitando así el colapso sanitario. O lo que es lo mismo, salvando vidas (2)"
25098,@user309,female,politician,left,left,"@user No me he comparado con una precaria, he dicho que el argumento es el mismo. Cobro mi salario de profesora, el resto lo dono. Todo el mundo sabe que no estoy en política por el dinero porque yo sí tengo un curro al que volver y la política no me cambió de barrio."
24060,@user189,male,journalist,left,moderate_left,"Inflación al 5,5%. Un buen día para recordar que la Constitución de 1978 se basa en una “constitución material”: el sacrificio salarial de los trabajadores para atajar una inflación que galopaba hacia el 30%. Sacrificio a cambio de derechos sindicales. . Pactos de la Moncloa."
25724,@user206,female,journalist,left,moderate_left,"Cospedal y su marido pidieron a Villarejo que espiara a Arenas con dinero del [POLITICAL_PARTY]. Tan importante es que Cospedal dimita, como que nos cuente en calidad de qué tenía su marido tanto poder en Génova. Vaya dos."
28318,@user382,female,politician,right,moderate_right,Hoy @user y yo nos hemos reunido con @user para conocer cómo afecta la crisis del #COVID19 a las personas con discapacidad. . Lucharemos para que se acuerde una salida a esta crisis que no deje a nadie atrás y que se vuelque con los colectivos más vulnerables.
22989,@user112,female,politician,right,moderate_right,"@user Buenos días, Marina. Muchas gracias. Hemos presentado iniciativas en el Congreso exigiendo mayor agilidad en la resolución. Además según OXFAM habrá 800.000 en situación de pobreza. Y comer no se puede hacer con efectos retroactivos y son cada vez más las familias que lo pasan mal"
14042,@user105,male,politician,left,moderate_left,"Después del pleno del @user de hoy me he sumado al seguimiento del acto telemático organizado por la @user con el Consejero de Sanidad @user y la Gerente del SESPA, Concepción Saavedra. Hay muchos motivos para sentirse orgullosos de la sanidad asturiana"
37901,@user443,male,politician,right,moderate_right,"+ de 500 asesinatos en Nicaragua desde la revolución de abril. Presos políticos, torturas y + de 1 millón % de inflación en Venezuela. + de un 40% de pobreza en Bolivia. Es hora de que la Comunidad Internacional sea contundente. Los jóvenes viven un exterminio de libertades allí."
46174,@user77,male,politician,right,moderate_right,"Que se deje “tiradas” a CCAA después d incautarles 2500m es muy grave, xo no se habla d Aytos a los q Gob les ha incautado 700mill q eran suyos y además ha hecho amago d incautarles superávit. Esperemos q no sea así. Pq son los q están en 1a línea evitando q nadie se quede atrás."
46629,@user406,male,journalist,right,moderate_right,"Disfrutar es, a buen seguro, la explosión de la cocina de investigación y gusto. Calle villarroel en Bcn. Grandioso trabajo. Experiencia única. @user"
46074,@user225,male,journalist,left,left,"@user @user No te falta razón, pero también ha influido que confinasen durante un mes a los 6 millones de habitantes de Melbourne por un brote de 191 casos o a los 2 millones de Perth por un solo contagio. Aquí tenemos a una señora que quiere aumentar el número de clientes en las terrazas."
48653,@user39,female,politician,left,moderate_left,Tal y como hemos conversado con Marruecos en contactos estas últimas semanas no habrá política de hechos consumados ni acciones unilaterales. Así lo ha reiterado hoy el Ministro de Asuntos Exteriores de Marruecos Burita en la Cámara de Representantes. @user @user
23561,@user427,female,politician,left,moderate_left,"Ojalá no hubiésemos tenido que ir a elecciones y que los partidos de la derecha, que no han movido un dedo, se hubiesen sentido concernidos en la gobernanza y la estabilidad del país. La pregunta que hay que hacerles a las derechas es que, sin alternativa, por qué el bloqueo."
2367,@user355,female,politician,right,right,Elecciones Gallegas.En una gasolinera nos desearon la muerte en un accidente de tráfico delante de un anciano padre y de un menor de edad. @user pusiste en duda la real herida de @user ¿También vas a negar estas imágenes? Llamáis al odio. No seáis hipócritas. Respeto
39330,@user188,male,politician,left,moderate_left,"«La alegría de vivir, la idea de cultura como algo gozoso, la de un país basado en la tolerancia y la cultura que tenga como base la educación y el avance científico» J. R. Fernández. . Y un justo recuerdo al Doctor Juan Negrín, el último presidente del gobierno de la II República"
41957,@user364,female,journalist,left,moderate_left,"Los laboratorios, que tienen todos los datos de contacto, están obligados a informar de los positivos en Covid19 a #SaludPública. . 32 horas después nadie ha contactado con la familia. Nadie ha puesto en aviso al pasaje del avión que compartió 10 horas de vuelo con el joven."
8564,@user338,male,journalist,left,moderate_left,"No acabo de entender los porqués y para qués de la voxiada campaña 26M por la Comunidad de Madrid de Isabel Díaz Ayuso ([POLITICAL_PARTY]). . Si juega a derechizarse al máximo y competir con la mucho más hábil Rocío Monasterio invadiendo su terreno, le va a ir como a Pablo Casado el 28A. Mal."
26889,@user206,female,journalist,left,moderate_left,Pedro Sánchez esgrime la inexperiencia de Podemos como excusa para no darles determinados Ministerios. Tienen más o menos la misma experiencia que Sánchez cuando llegó al Gobierno. #SánchezARV
26197,@user142,male,politician,left,moderate_left,Mayo nos dejó la cifra de personas desempleadas en Sevilla más baja de la última década. En cuatro años el desempleo ha bajado un 21%. Seguiremos trabajando por más calidad en el empleo y por las 67.103 personas que siguen en situación de desempleo
46538,@user20,male,journalist,left,left,Qué alegría (y que poca sorpresa) enterarme de que el enorme de @user triunfa en su aventura en USA. Por segunda vez nominado a un @user .
49024,@user10,male,journalist,right,moderate_right,"Susana Díaz pide a Pablo Iglesias q no sea el causante,por segunda vez, de q no haya un presidente socialista La secretaria general del [POLITICAL_PARTY] andaluz recuerda la situación que se dio en 2016 y que Podemos ""tiene ahora la oportunidad de votar si “"
13041,@user365,female,politician,left,moderate_left,"Reconozcamos esto con humildad:La vulnerabilidad y la interdependencia de la especie humana respecto al resto de los seres vivos obliga a modificar profundamente nuestro modo de vida,a mayor responsabilidad y menor despilfarro.#DiaDeAccionPorElClima #25sclimaytrabajo"
20030,@user42,male,politician,right,moderate_right,"Mi más cordial felicitación a @user, merecido Hollywood Film Awards al mejor actor por su papel en 'Dolor y gloria'. Es una alegría el éxito de un malagueño universal cuyo @user va a contribuir decisivamente a la visibilidad internacional de #Málaga FTP"
15000,@user273,male,journalist,right,moderate_right,"Argentina nacionaliza las telecomunicaciones... otro nuevo paso de gigante hacia la pobreza, la marginalidad y la desesperanza. Hace un siglo era uno de los países más ricos del mundo, hoy en vías de desarrollo"
16028,@user19,female,politician,left,left,@user @user ¿Sabes lo que yo quiero @user? Que todas las mujeres que deseen ser madres puedan vivir esta maravillosa experiencia sin miedo a la precariedad o a la falta de servicios públicos. Tu partido es el método anticonceptivo más eficaz de Europa
43813,@user108,male,journalist,left,left,"Un indicativo de que ‘extrema derecha’ es slgo amplio y variable en su género, by @user : El [POLITICAL_PARTY] y [POLITICAL_PARTY] intercambian sus papeles en la primera sesión de control de la era post-Trump"
28721,@user315,female,politician,left,moderate_left,"Listas negras, señalar al diferente, cultivar el odio. Han empezado en Andalucía con los profesionales que trabajan contra la Violencia de Género. . Seguirán con todos los demás. Éste es el futuro con las derechas en el poder. No lo permitas. [#POLITICAL_PARTY] [#POLITICAL_PARTY]"
22769,@user424,female,politician,left,left,"Qué trabajo tienen los medios hoy para convertir el éxito estratégico de [POLITICAL_PARTY] en “caos”, actuación ilógica. No pudieron prever los movimientos y, con 35 diputados, conseguimos tres puestos en la mesa del Congreso. Demonizan lo que no comprenden. Otro motivo más de esperanza 💪🏼💜"
26752,@user127,female,politician,left,moderate_left,"Los #PGE2019 son los que necesita el país para crecer y redistribuir riqueza. #PGE2019 sociales que atienden problemas cotidianos, respuesta a la ciudadanía #PGE2019 que apuestan por el futuro de cambio y recuperación #PGE2019 para un país moderno #PGENecesarios"
25197,@user351,female,journalist,left,moderate_left,Por qué se recrudecen las protestas en Colombia un mes después
29440,@user321,male,politician,left,left,"La ministra que vino de la Comisión Europea para tranquilizar a los banqueros y evitar derogar la reforma laboral del [POLITICAL_PARTY], candidata a presidir el FMI. Más recortes y austeridad. Menos estado social. Podría ser ministra con el [POLITICAL_PARTY], [POLITICAL_PARTY] y [POLITICAL_PARTY]. Con Podemos, no. A buen entendedor..."
33379,@user71,male,journalist,left,left,"@user FACHIPULACIÓN. Ya se le juzgó y condenó por entender que fundar un partido era pertenencia a banda armada. Como aquel juicio, según el TEDH fue un cachondeo de la justicia española, en vez de esconder la cabeza, lo juzgarán otra vez por lo mismo por lo que ya fue condenado."
37215,@user220,male,politician,left,moderate_left,"En el 2019 el [POLITICAL_PARTY] y C’s votaron contra la investidura de Pedro Sánchez que no tenía pacto ni con Podemos, ni con PNV ni con [POLITICAL_PARTY]. En el 2020 el [POLITICAL_PARTY] y C’s votarán contra la investidura de Pedro Sánchez con la excusa de que ha pactado con Podemos, PNV y [POLITICAL_PARTY]. #UnSiParaAvanzar"
41636,@user118,female,politician,left,moderate_left,"Estoy muy triste por el fallecimiento de Alfredo Pérez Rubalcaba. Un hombre de Estado al que el país le debe mucho. En lo personal siempre fue generoso conmigo, aprendí de él y siempre que necesite su consejo me lo dio. Gracias Alfredo"
6153,@user334,female,politician,right,right,"Las derechas no sirven porque denuncian una “SUPUESTA muy mala gestión del Gobierno”. Le corrigo Sr. @user quién no sirve para nada son los partidos que prefieren adular esa gestión a cambio de sus poltronas, mirarse el ombligo en lugar de llorar por 3.500 muertos."
46733,@user304,male,journalist,right,moderate_right,"Risto Mejide, el que nos da clases de periodismo todas las tardes."
43751,@user130,male,politician,right,moderate_right,@user Qué alegría Ana. Una noticia optimista para el futuro. Mi deseo que estás sean las noticias que empiecen a salir. Eso significará que estamos ganado la batalla a la cruel epidemia del #COVIDー19 . . Mucho ánimo y fuerza para todos los que la sufren y quien lucha junto a ellos.
